Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS,NObeyesdad
1,0.5593429446379435,0.6275289733247251,0.5992539776217584,1,1,0.08442799999999995,0.6388888888888888,2,0,0.5066025000000001,0,0.4154076666666667,0.000795,2,3,3
1,0.5595112078694452,0.6336136911344501,0.5922683107795712,1,1,0.22183699999999995,0.6388888888888888,2,0,0.5010969999999999,0,0.4620503333333333,0.0006685,2,3,3
1,0.8912336300437765,0.4550953418948205,0.5097363085472643,1,1,0.9130180000000001,0.0619619273856995,2,0,0.0,0,0.6654956666666666,0.0,3,3,3
1,0.8436397973934892,0.4364336761763523,0.497781319764215,1,1,0.9776499999999999,0.067978718207784,2,0,0.0,0,0.5794223333333333,0.1972665,3,3,3
1,0.7229347367826248,0.4703610718691871,0.4896618704032625,1,1,0.887281,0.0,2,0,0.0,0,0.5405776666666666,0.069157,3,3,3
1,0.7001669133585623,0.48869912488733513,0.49103045397012945,1,1,0.8860135,0.13796281911578445,2,0,0.0,0,0.28618466666666664,0.025634,3,3,3
1,0.8555854822734997,0.8711753773084374,0.7307664652510167,1,1,0.7498130000000001,0.6388888888888888,2,1,0.06266899999999997,0,0.3150733333333333,0.5112525,2,3,3
1,0.8380185497655771,0.928888306474811,0.7357565496545203,1,1,0.554319,0.6388888888888888,2,1,0.007437999999999945,0,0.32917366666666664,0.0237365,2,3,3
1,0.8090807396675858,0.7828790503525385,0.6880707376633074,1,1,0.7337739999999999,0.6388888888888888,2,0,0.8301449999999999,0,0.331474,0.155197,2,3,3
1,0.8713271354283568,0.835254367572889,0.6808034470631505,1,1,0.7929710000000001,0.6388888888888888,2,0,0.6512530000000001,0,0.19928766666666667,0.0559625,2,3,3
1,0.8921366259768918,0.6026547428038125,0.6487182356776511,1,1,0.574805,0.6388888888888888,2,0,0.5669379999999999,0,0.13115066666666667,0.1729435,2,0,3
1,0.8527144594936092,0.6099360285610183,0.6408926718173109,1,1,0.9693080000000001,0.6388888888888888,2,0,0.530195,0,0.123836,0.6667795,2,0,3
1,1.0,0.6077066966254785,0.6381379694210111,1,1,0.767577,0.5616897807658816,2,0,0.44620000000000004,0,0.231244,0.033705,2,0,3
1,1.0,0.6206771735586849,0.6443750552572076,1,1,0.8056110000000001,0.631619709438493,2,0,0.398188,0,0.21398466666666666,0.101405,2,0,3
1,0.3844839953727611,0.6111445821640662,0.6253162145505083,1,1,0.400061,0.6388888888888888,2,0,0.5,0,0.563175,0.382226,2,3,3
1,0.4434993352660582,0.6295205897581773,0.6282113446353078,1,1,0.24136100000000005,0.6388888888888888,2,0,0.5,0,0.37083466666666665,0.3451765,2,3,3
1,0.5532682401580921,0.675669358911255,0.6177986744006353,1,1,0.36783200000000005,0.6388888888888888,2,0,0.5207679999999999,0,0.46413533333333334,0.19587,2,3,3
1,0.4928754020188447,0.6334838465324699,0.6241223041987569,1,1,0.32784199999999997,0.6388888888888888,2,0,0.5,0,0.32547499999999996,0.345041,2,3,3
1,0.5010570132962483,0.7791455186432876,0.6630358503565961,1,1,0.7991035,0.5005632994306954,2,0,0.5030835,0,0.50667,0.1478425,2,3,3
1,0.5097640579064097,0.7489057096466953,0.6616626807685692,1,1,0.6125745,0.6388888888888888,2,0,0.6789890000000001,0,0.6479143333333333,0.341064,2,3,3
1,0.5556675733836448,0.7558773659684093,0.6632200757604063,1,1,1.0,0.6388888888888888,2,0,1.0,0,0.5617896666666666,0.1324845,2,3,3
1,0.5595417463902669,0.7581506453076958,0.6632064471084583,1,1,1.0,0.6388888888888888,2,0,1.0,0,0.4892876666666666,0.1718175,2,3,3
1,0.8399500107518948,0.6578626699565961,0.661225439643549,1,1,0.7597959999999999,0.6388888888888888,2,0,0.6145725,0,0.11690566666666666,0.570174,2,0,3
1,0.849675374393538,0.6614863331564784,0.6615722544606883,1,1,0.5559434999999999,0.6388888888888888,2,0,0.6786865,0,0.14187366666666668,0.7081765,2,0,3
1,0.8543905621906865,0.6275809111655168,0.6500747192662901,1,1,0.9854915,0.6388888888888888,2,0,0.9144304999999999,0,0.151648,0.957909,2,0,3
1,0.8340564278281014,0.6088633123877347,0.6454880348722278,1,1,0.9537709999999999,0.6388888888888888,2,0,0.642247,0,0.2158773333333333,0.834159,2,0,3
1,0.5335227257387806,0.6122852170522322,0.6338634741710975,1,1,0.22566850000000005,0.6388888888888888,2,0,0.5,0,0.4615356666666666,0.3156085,2,3,3
1,0.48951204604636345,0.6128105882879371,0.6335222078733861,1,1,0.26875249999999995,0.6388888888888888,2,0,0.5,0,0.5439706666666666,0.315711,2,3,3
1,0.4685169636648735,0.6081501658814732,0.6506262388621551,1,1,0.44671400000000006,0.6388888888888888,2,0,0.5,0,0.6391276666666666,0.46824,2,3,3
1,0.47270119306793157,0.6095544851921222,0.6486180549755571,1,1,0.5039225,0.5970624141278251,2,0,0.484398,0,0.5291353333333333,0.4194735,2,3,3
1,1.0,0.5128681993390312,0.5581891669524188,1,1,0.7438905,1.0,2,0,0.0,0,0.620255,0.0,3,0,3
1,1.0,0.5849998721530074,0.5453162702621729,1,1,0.7708925,0.5494946005890267,2,0,0.0,0,0.5563203333333333,0.0,3,0,3
1,0.9939736523637687,0.4616475002716749,0.5137889439022614,1,1,0.9068875000000001,0.0629232550204808,2,0,0.0,0,0.659785,0.0,3,3,3
1,1.0,0.5107527311313818,0.5181942337697726,1,1,0.7813435,0.0,2,0,0.2292725,0,0.3892853333333333,0.2061645,3,3,3
1,0.4309566926229441,0.7980588831286717,0.6677710911010022,1,1,1.0,0.0,2,0,0.28003199999999995,0,0.26559,0.0,2,3,3
1,0.4446027402420668,0.8057816405326106,0.6692018811735858,1,1,0.9612555,0.3569077129143303,2,0,0.4047655,0,0.15953166666666665,0.0,2,3,3
1,0.46485525438041597,0.7941096096192077,0.6718287249764171,1,1,1.0,0.0,2,0,0.29579849999999996,0,0.31092766666666666,0.0,2,3,3
1,0.4190610346619116,0.8396750768680041,0.6669403823016107,1,1,0.9180275,0.34085987681050023,2,0,0.35583299999999995,0,0.31244,0.0,2,3,3
1,0.5025932817137736,0.3151967725026692,0.49971805230878985,1,1,0.9403794999999999,0.0,2,0,0.006889999999999952,0,0.33369666666666664,0.54919,3,3,3
1,0.502338375475006,0.3058159994119043,0.49507517904524223,1,1,1.0,0.0,2,0,0.0,0,0.07768533333333333,0.8537105,3,3,3
1,0.3092358745999432,0.33981131381962104,0.5208276613842867,1,1,0.8832205,0.0,2,0,0.20660900000000004,0,0.05508966666666666,0.4312935,3,3,3
1,0.4701479115425121,0.32090993498980414,0.49857618156928396,1,1,0.9987619999999999,0.0,2,0,0.11902849999999998,0,0.3764333333333333,0.8328105,3,3,3
1,0.7527261688565475,0.6164981749841791,0.6025849738340519,1,1,0.6601005,0.6388888888888888,2,0,0.582392,0,0.0,0.7327395,2,0,3
1,0.7892383859914579,0.6257690795655759,0.6002738860807157,1,1,0.5905285,0.6388888888888888,2,0,0.54277,0,0.0,0.719502,2,0,3
1,0.6727577370478904,0.6275249781062024,0.5930543321593704,1,1,0.46231599999999995,0.6388888888888888,2,0,0.5032975,0,0.05893333333333334,0.255847,2,0,3
1,0.5480988420915495,0.6111885295678134,0.5926851372354417,1,1,0.19873399999999997,0.6388888888888888,2,0,0.509485,0,0.22181299999999998,0.0310835,2,0,3
1,0.5789634419876407,0.66596497312017,0.6175128124149977,1,1,0.5957144999999999,0.6388888888888888,2,0,0.5513545,0,0.44177999999999995,0.1904895,2,3,3
1,0.5787816674697887,0.6722594399023252,0.6109411492396425,1,1,0.5500885,0.6388888888888888,2,0,0.5498434999999999,0,0.427055,0.123666,2,3,3
1,0.5938108890796848,0.6324950299481582,0.6081298292981578,1,1,0.5376605000000001,0.6388888888888888,2,0,0.572419,0,0.5005846666666667,0.1381595,2,3,3
1,0.5966770397600364,0.6301738079866017,0.6077843166845579,1,1,0.3131845,0.6388888888888888,2,0,0.5548485000000001,0,0.450991,0.0383465,2,3,3
1,0.8217958646799465,0.6163223853691902,0.5874916583449727,1,1,0.13160799999999995,0.8402874874623412,2,0,0.49089099999999997,0,0.160875,0.0,2,0,3
1,0.8263067758912691,0.6163403638525415,0.5900390434672476,1,1,0.0339545,1.0,2,0,0.49229500000000004,0,0.018079333333333333,0.0,2,0,3
1,1.0,0.5953175239872923,0.572312276098992,1,1,0.6553755000000001,0.841053244145634,2,0,0.0033214999999999772,0,0.3860133333333333,0.0,3,0,3
1,1.0,0.5892427942238729,0.5837242864472785,1,1,0.6471294999999999,0.5020332951740434,2,0,0.435145,0,0.3056713333333333,0.0,3,0,3
1,0.8195064299470879,0.5025305714121338,0.5236599945232554,1,1,0.7882450000000001,0.0,2,0,0.190535,0,0.6427583333333333,0.2068315,3,3,3
1,0.9690538677783757,0.4922348932797229,0.5196710539065912,1,1,0.8398319999999999,0.1022366889635915,2,0,0.0,0,0.6624319999999999,0.0,3,3,3
1,0.8357380555865116,0.46042696101305935,0.5095947404196403,1,1,0.9693434999999999,0.0,2,0,0.12585749999999996,0,0.393937,0.3891875,3,3,3
1,0.7931527412623195,0.5060283852285585,0.5143475164266121,1,1,0.827396,0.0,2,0,0.1727035,0,0.10913933333333332,0.1934305,3,3,3
1,0.8642033724848804,0.8544414045270621,0.7130687103305581,1,1,0.8656839999999999,0.6388888888888888,2,1,0.24341199999999996,0,0.495326,0.5752195,2,3,3
1,0.8488111041175831,0.918179123225324,0.728046453233474,1,1,0.6112949999999999,0.6388888888888888,2,1,0.2959545,0,0.4640086666666666,0.4588635,2,3,3
1,0.7870308728498169,0.9172782014485068,0.7295129447124066,1,1,0.7161774999999999,0.6388888888888888,2,0,0.16826300000000005,0,0.54604,0.0451705,2,3,3
1,0.8335625878006016,0.9202426535921808,0.7298220603326736,1,1,0.748774,0.6388888888888888,2,0,0.18129150000000005,0,0.3813586666666667,0.086616,2,3,3
1,0.8315195205753597,0.6574851218062228,0.6600064153663977,1,1,0.8356189999999999,0.6388888888888888,2,0,0.572684,0,0.2942363333333333,0.2969585,2,0,3
1,0.8825728954931508,0.6342109763035602,0.6564242151943405,1,1,0.7884549999999999,0.6388888888888888,2,0,0.5400935,0,0.34756,0.1883415,2,0,3
1,0.8326741579382729,0.6671076056175966,0.6601084968003659,1,1,0.6709995,0.6388888888888888,2,0,0.649939,0,0.188414,0.4609955,2,0,3
1,0.8396951547409576,0.6335218011084334,0.6579314793940271,1,1,0.5585605,0.6388888888888888,2,0,0.5965039999999999,0,0.330943,0.778026,2,0,3
1,0.6396250994746481,0.7315185186368955,0.6520947119551694,1,1,0.6235185000000001,0.6388888888888888,2,0,0.8592040000000001,0,0.25453166666666666,0.0,2,3,3
1,0.6378591391891658,0.7789497529356866,0.6547952637136104,1,1,0.6223270000000001,0.6388888888888888,2,0,0.8978759999999999,0,0.279827,0.0,2,3,3
1,0.5856108944163917,0.7958874818617079,0.6359906034319077,1,1,0.564287,0.6388888888888888,2,0,0.765992,0,0.3344313333333333,0.0132875,2,3,3
1,0.6202210840735397,0.75972476140555,0.6370040817553762,1,1,0.5344169999999999,0.6388888888888888,2,0,0.7719205,0,0.4059976666666667,0.0191265,2,3,3
1,1.0,0.5994525751580508,0.6398929839102052,1,1,0.5366120000000001,0.6388888888888888,2,0,0.5120175,0,0.04379033333333333,0.0,2,0,3
1,1.0,0.6264143073569555,0.6378499478804358,1,1,0.572557,0.5362306664800935,2,0,0.519064,0,0.2841146666666666,0.0,2,0,3
1,0.7160077162504296,0.7322176818783279,0.6608005087904962,1,1,0.9989755,0.6388888888888888,2,0,0.857928,0,0.24662699999999999,0.486027,2,0,3
1,0.6997456023180143,0.7100402238600845,0.6509773242598454,1,1,0.9556560000000001,0.6388888888888888,2,0,0.750904,0,0.3155866666666667,0.3928505,2,0,3
1,0.5772611705909773,0.6394826671439624,0.6079423847824929,1,1,0.5795165,0.6388888888888888,2,0,0.5581995,0,0.44384199999999996,0.026471,2,3,3
1,0.5801568552355448,0.6447084129713558,0.6086732121439578,1,1,0.5876380000000001,0.6388888888888888,2,0,0.5640879999999999,0,0.435492,0.039667,2,3,3
1,0.5797524207459773,0.6256811847580814,0.6155793555998228,1,1,0.6098250000000001,0.6388888888888888,2,0,0.5827040000000001,0,0.43834833333333334,0.3444925,2,3,3
1,0.5905942485995067,0.6323372188165206,0.6184128210896952,1,1,0.6019810000000001,0.6388888888888888,2,0,0.578435,0,0.42980699999999994,0.6103835,2,3,3
1,0.8027157685564364,0.645589358655561,0.5932606545822442,1,1,0.4737475,0.6388888888888888,2,0,0.5210364999999999,0,0.0,0.3090435,2,0,3
1,0.7981942090450903,0.6193187992610447,0.593749741202212,1,1,0.631146,0.6388888888888888,2,0,0.557677,0,0.0,0.4237935,2,0,3
1,0.6418455713965062,0.6593888434321804,0.5997790972651258,1,1,0.609593,0.6388888888888888,2,0,0.546163,0,0.181973,0.87144,2,0,3
1,0.7221736344701041,0.6331342649117535,0.6004334181466048,1,1,0.6570875,0.6388888888888888,2,0,0.5759045,0,0.0,0.7892585,2,0,3
1,0.6127454249509886,0.8691977441398135,0.6637602556707929,1,1,0.7116454999999999,0.6388888888888888,2,0,0.951341,0,0.4145223333333333,0.2777955,2,3,3
1,0.6663368121337879,0.755647640903367,0.6622011864172623,1,1,0.8186009999999999,0.6388888888888888,2,0,0.9833235,0,0.38653266666666664,0.3794485,2,3,3
1,0.6848579227339006,0.7116023543023711,0.6585717833889625,1,1,0.9870030000000001,0.6388888888888888,2,0,0.7829140000000001,0,0.23008966666666666,0.6698455,2,3,3
1,0.6479332848844052,0.7249703554785634,0.6538634602431813,1,1,0.6739710000000001,0.6388888888888888,2,0,0.8653314999999999,0,0.22979033333333332,0.0943465,2,3,3
1,0.4399454651332527,0.8184544736858927,0.6655354664471765,1,1,0.8270379999999999,0.24784614864787935,2,0,0.392355,0,0.39017899999999994,0.0,2,3,3
1,0.44054834978033164,0.8293274608948011,0.6674995776189585,1,1,0.8694999999999999,0.40061552513830456,2,0,0.41228050000000005,0,0.36494633333333326,0.0,2,3,3
1,0.4935730163538675,0.6664204280317318,0.6625994584947539,1,1,0.7956460000000001,0.59887672492661,2,0,0.6554150000000001,0,0.49507999999999996,0.1409075,2,3,3
1,0.5116343916232534,0.6888296087242787,0.6625846408743569,1,1,0.8059235,0.40873401505877993,2,0,0.6824245,0,0.3805693333333333,0.0315025,2,3,3
1,0.8511291184858819,0.618553714913991,0.6552218445636944,1,1,0.8833059999999999,0.6388888888888888,2,0,0.5867085000000001,0,0.3631146666666667,0.5992195,2,0,3
1,0.8785198611828339,0.6462685458043813,0.6568420688542451,1,1,0.8885825,0.6388888888888888,2,0,0.5534304999999999,0,0.308647,0.1458,2,0,3
1,0.8823643495417494,0.6059288243829788,0.6411183978817416,1,1,0.6164179999999999,0.6388888888888888,2,0,0.573199,0,0.29560566666666666,0.238935,2,0,3
1,0.8259505098909584,0.621392317674208,0.6419671595898263,1,1,0.7856369999999999,0.6388888888888888,2,0,0.612082,0,0.33938599999999997,0.5764495,2,0,3
1,0.8638815627761548,0.7967364657977334,0.696216756829393,1,1,0.748095,0.6388888888888888,2,1,0.33105850000000003,0,0.3307903333333333,0.108816,2,3,3
1,0.8634274027345913,0.7846848891246956,0.7034643202591632,1,1,0.5756675,0.6388888888888888,2,1,0.24558449999999998,0,0.294514,0.263883,2,3,3
1,0.8325438167186471,0.7500003995218525,0.6952050579144874,1,1,0.508475,0.6388888888888888,2,0,0.41706,0,0.2657363333333333,0.0927495,2,3,3
1,0.8389332990109825,0.82297506344407,0.707059421143302,1,1,0.9635935,0.6388888888888888,2,0,0.254398,0,0.3009253333333333,0.5077335,2,3,3
1,0.5554132196510105,0.627223339107756,0.5990918168841286,1,1,0.206283,0.6388888888888888,2,0,0.5012475000000001,0,0.5309316666666666,0.0009335,2,3,3
1,0.5601049008235793,0.6222932394510252,0.5971953555906215,1,1,0.1446575,0.6388888888888888,2,0,0.503674,0,0.458739,0.000759,2,3,3
1,0.559391715861164,0.6433200745347971,0.6071660369146994,1,1,0.312183,0.6388888888888888,2,0,0.5408595,0,0.5129739999999999,0.178434,2,3,3
1,0.5690411350233952,0.6428646196232348,0.6066556378330799,1,1,0.26416550000000005,0.6388888888888888,2,0,0.5396764999999999,0,0.5074763333333333,0.114299,2,3,3
1,0.5859920231927004,0.6963266362816984,0.638429873307542,1,1,0.518521,0.6388888888888888,2,0,0.7184950000000001,0,0.3387513333333333,0.010022,2,3,3
1,0.5531475426818834,0.676362529324904,0.6377509561467907,1,1,0.5955539999999999,0.6332476310206014,2,0,0.7224584999999999,0,0.35195133333333334,0.072642,2,3,3
1,0.5549143066126506,0.7055695743334378,0.6416625410202911,1,1,0.215673,0.6388888888888888,2,0,0.5494794999999999,0,0.3702893333333333,0.098476,2,3,3
1,0.5739261431147845,0.7722597595198066,0.6420235587530511,1,1,0.420995,0.6388888888888888,2,0,0.751622,0,0.40867299999999995,0.0391035,2,3,3
1,1.0,0.6250938876352783,0.6422188003135102,1,1,0.5684149999999999,0.6325388010931405,2,0,0.442963,0,0.20509933333333333,0.0,2,0,3
1,1.0,0.6050019336857653,0.6486871526453447,1,1,0.7496940000000001,0.6295152558196588,2,0,0.47988850000000005,0,0.2027,0.32338,2,0,3
1,1.0,0.635709183249487,0.6372892562422509,1,1,0.6153709999999999,0.5657774891040352,2,0,0.41559349999999995,0,0.2520923333333333,0.0,2,0,3
1,1.0,0.633018403574602,0.6400605233146276,1,1,0.6203784999999999,0.5576929716023633,2,0,0.44793799999999995,0,0.274062,0.0,2,0,3
1,0.5437360025239483,0.3066350192090108,0.5017791655119148,1,1,0.9980929999999999,0.0,2,0,0.13508299999999995,0,0.024355,0.775967,3,3,3
1,0.6340933076124983,0.4799495963231206,0.5191094321230212,1,1,0.824703,0.0,2,0,0.07664300000000002,0,0.07230266666666665,0.309506,3,3,3
1,0.9906158214526198,0.5251814628252909,0.5198791800026902,1,1,0.762942,0.0,2,0,0.0,0,0.5567866666666667,0.0119795,3,3,3
1,0.9300420626686358,0.4908825118098661,0.5159060599457946,1,1,0.8683235,0.0,2,0,0.0,0,0.659306,0.0281755,3,3,3
1,0.49634830488920845,0.7590335886011621,0.6635715413044715,1,1,0.8421675,0.3737552781202562,2,0,0.8661654999999999,0,0.3853413333333333,0.221228,2,3,3
1,0.46810504522859164,0.7916325741352752,0.6652402625665835,1,1,1.0,0.359209573831615,2,0,0.814408,0,0.325128,0.0,2,3,3
1,0.49787769209398236,0.6491890505443085,0.6477193080632951,1,1,0.7127515,0.6359819516475156,2,0,0.5088010000000001,0,0.5267543333333333,0.2658845,2,3,3
1,0.5516521094903916,0.6785479138566961,0.6424972454007285,1,1,0.234692,0.6356238639898604,2,0,0.5338704999999999,0,0.3607453333333333,0.075272,2,3,3
1,0.5279670756572389,0.8043653355663944,0.6657435278375096,1,1,0.9531345,0.541692880519554,2,0,0.7177445,0,0.42224633333333333,0.18108,2,3,3
1,0.5049559486232079,0.84411176703721,0.6670442754970246,1,1,0.9040135,0.34788390394142477,2,0,0.8202415000000001,0,0.4267303333333333,0.0,2,3,3
1,0.44737355850051086,0.7382165024898204,0.6614178017974245,1,1,0.8183594999999999,0.4610763306996448,2,0,0.48379550000000004,0,0.5084613333333333,0.1577975,2,3,3
1,0.45946631046763675,0.7301541515114716,0.6578769809626764,1,1,0.9983584999999999,0.4473266828191744,2,0,0.8131545,0,0.39829933333333334,0.0174485,2,3,3
1,0.5023731833614032,0.3277577395373217,0.49536552190517014,1,1,0.9402415,0.0,2,0,0.0031889999999999974,0,0.3589096666666667,0.5290035,3,3,3
1,0.5023990506940071,0.31845487320774524,0.49401531477582594,1,1,0.9428464999999999,0.0,2,0,0.005924499999999999,0,0.16770166666666667,0.6089645,3,3,3
1,0.8395662199005801,0.39989940039760397,0.5026123654832945,1,1,0.956726,0.0,2,0,0.0,0,0.629979,0.189409,3,3,3
1,0.8359131498029341,0.407264585743782,0.5142805783117623,1,1,0.9597629999999999,0.0,2,0,0.08785699999999996,0,0.31951833333333335,0.3181445,3,3,3
1,0.304804172677002,0.4137688014983669,0.5385177082303796,1,1,0.8620604999999999,0.0,2,0,0.29520900000000005,0,0.009867666666666667,0.561059,3,3,3
1,0.34729360207315374,0.3890364012350025,0.5020195878734313,1,1,0.9009959999999999,0.0,2,0,0.06447099999999995,0,0.07799566666666666,0.40999,3,3,3
1,0.578225193337906,0.4210181255073926,0.5283344118476917,1,1,0.8744855,0.0,2,0,0.22443749999999996,0,0.04284933333333333,0.619519,3,3,3
1,0.6451670373585182,0.4824426126811434,0.5143718538828209,1,1,0.8401875000000001,0.0,2,0,0.18311900000000003,0,0.06044133333333333,0.5208385,3,3,3
0,0.5986776142408455,0.3225379865377116,0.5103119148644949,1,1,1.0,0.6388888888888888,2,0,0.011664000000000008,0,0.016976666666666668,0.5,2,3,4
0,0.6027339635879622,0.26924177144793093,0.5342722496929249,1,1,1.0,0.6388888888888888,2,0,0.09883350000000002,0,0.0,0.2673845,2,3,4
0,0.21264157891184532,0.6839374636435118,0.7995993752208596,1,1,1.0,0.6388888888888888,2,0,0.9194465,0,0.6634389999999999,0.367934,2,3,4
0,0.20833022287030067,0.7036718455352635,0.8972736266777265,1,1,1.0,0.6388888888888888,2,0,0.5909055000000001,0,0.665194,0.4698325,2,3,4
0,0.6027339635879622,0.41214674277824326,0.5898982841616977,1,1,1.0,0.6388888888888888,2,0,0.8870070000000001,0,0.0,0.069209,2,3,4
0,0.6027339635879622,0.3011635674424853,0.5374482270665026,1,1,1.0,0.6388888888888888,2,0,0.015677000000000052,0,0.0,0.187325,2,3,4
0,0.5978258506946351,0.4567693384557363,0.5334572563064325,1,1,1.0,0.6388888888888888,2,0,0.33308000000000004,0,0.070117,0.367105,2,3,4
0,0.5796726087236322,0.4558564310233515,0.573458668153892,1,1,1.0,0.6388888888888888,2,0,0.23583200000000004,0,0.047985,0.222266,2,3,4
0,0.421537568062634,0.4107683923879901,0.6648935690727553,1,1,1.0,0.6388888888888888,2,0,0.17377949999999998,0,0.15431699999999998,0.15897,2,3,4
0,0.36693449192195227,0.4893183837583184,0.7664780546702591,1,1,1.0,0.6388888888888888,2,0,0.1691205,0,0.6420933333333333,0.4430675,2,3,4
0,0.6027339635879622,0.34512894967303165,0.5739378305270111,1,1,1.0,0.6388888888888888,2,0,0.8395684999999999,0,0.0,0.239674,2,3,4
0,0.6027339635879622,0.26745790637764744,0.5786748102388763,1,1,1.0,0.6388888888888888,2,0,0.7891459999999999,0,0.0,0.246197,2,3,4
0,0.36840029069356783,0.5574228763016422,0.7483971364686525,1,1,1.0,0.6388888888888888,2,0,0.15109649999999997,0,0.5808176666666667,0.47116,2,3,4
0,0.4509783596532394,0.4287308948650259,0.6103810156886886,1,1,1.0,0.6388888888888888,2,0,0.704221,0,0.06468533333333333,0.4015705,2,3,4
0,0.35222014858020045,0.594834102546073,0.7190658267455995,1,1,1.0,0.6388888888888888,2,0,0.35260899999999995,0,0.1303123333333333,0.499323,2,3,4
0,0.3544105340317095,0.5595563229926426,0.9147321643815592,1,1,1.0,0.6388888888888888,2,0,0.687479,0,0.25003699999999995,0.335729,2,3,4
0,0.2396370285843442,0.5925947825642273,0.7667643695962582,1,1,1.0,0.6388888888888888,2,0,0.934617,0,0.4886436666666667,0.313943,2,3,4
0,0.5156360428631747,0.5380860186528764,0.6107539797234826,1,1,1.0,0.6388888888888888,2,0,0.993703,0,0.12975333333333333,0.263388,2,3,4
0,0.6027339635879622,0.3643179842364659,0.5900086479337042,1,1,1.0,0.6388888888888888,2,0,0.8685455,0,0.0,0.018539,2,3,4
0,0.6027339635879622,0.3846836106547684,0.5893738358406517,1,1,1.0,0.6388888888888888,2,0,0.8117445000000001,0,0.0,0.0692815,2,3,4
0,0.6010769474663981,0.40926019739575725,0.531870986366551,1,1,1.0,0.6388888888888888,2,0,0.806379,0,0.08209666666666667,0.401068,2,3,4
0,0.6027339635879622,0.3547094836899203,0.553902887164886,1,1,1.0,0.6388888888888888,2,0,0.8436889999999999,0,0.0,0.2053255,2,3,4
0,0.331003712150583,0.5718675888696407,0.7435269842022921,1,1,1.0,0.6388888888888888,2,0,0.426346,0,0.48787,0.481168,2,3,4
0,0.5272602696292713,0.5734257240934051,0.7564671101833343,1,1,1.0,0.6388888888888888,2,0,0.932795,0,0.3246213333333333,0.291725,2,3,4
0,0.6023264149729161,0.26162288972557635,0.5095852286720493,1,1,1.0,0.6388888888888888,2,0,0.0017814999999999914,0,0.002709,0.5,2,3,4
0,0.5981346513953133,0.31388034799951425,0.517863360835713,1,1,1.0,0.6388888888888888,2,0,0.03862650000000001,0,0.05402766666666667,0.4123035,2,3,4
0,0.2098459481052336,0.7422436827604724,0.833915520092155,1,1,1.0,0.6388888888888888,2,0,0.8574744999999999,0,0.6665909999999999,0.406892,2,3,4
0,0.2065621027881155,0.7545569462467321,0.9197968707096159,1,1,1.0,0.6388888888888888,2,0,0.5774744999999999,0,0.6666323333333333,0.4787315,2,3,4
0,0.6027339635879622,0.4125143028823106,0.5903839332878507,1,1,1.0,0.6388888888888888,2,0,0.9465585000000001,0,0.0,0.009655,2,3,4
0,0.6027339635879622,0.375001198565557,0.5840420321990758,1,1,1.0,0.6388888888888888,2,0,0.85457,0,0.0,0.055259,2,3,4
0,0.5978258506946351,0.4388767523028445,0.5304722903538664,1,1,1.0,0.6388888888888888,2,0,0.28509399999999996,0,0.070117,0.440924,2,3,4
0,0.5796726087236322,0.43689512391569796,0.5318406150976698,1,1,1.0,0.6388888888888888,2,0,0.20602450000000005,0,0.047985,0.3765385,2,3,4
0,0.3275352795571159,0.4367612840951951,0.6931991872590212,1,1,1.0,0.6388888888888888,2,0,0.078175,0,0.26227599999999995,0.1831925,2,3,4
0,0.3451231068424431,0.4806527547830761,0.7341608488492549,1,1,1.0,0.6388888888888888,2,0,0.077349,0,0.5727866666666667,0.479609,2,3,4
0,0.6027339635879622,0.34442379360381503,0.5797340840681786,1,1,1.0,0.6388888888888888,2,0,0.8457920000000001,0,0.0,0.2127365,2,3,4
0,0.6027339635879622,0.3862017936933082,0.5809340120561611,1,1,1.0,0.6388888888888888,2,0,0.854827,0,0.0,0.125575,2,3,4
0,0.3902116757730768,0.5660885052768845,0.7807143503778774,1,1,1.0,0.6388888888888888,2,0,0.24286799999999997,0,0.6501246666666667,0.434619,2,3,4
0,0.346144640455064,0.5959128115471404,0.764933665537373,1,1,1.0,0.6388888888888888,2,0,0.937168,0,0.5416603333333333,0.4128045,2,3,4
0,0.3486787349493089,0.7250582502860579,0.8066432610759381,1,1,1.0,0.6388888888888888,2,0,0.8207445,0,0.16051833333333332,0.3676005,2,3,4
0,0.35104310960497365,0.7138256934101266,0.945287286608442,1,1,1.0,0.6388888888888888,2,0,0.708561,0,0.317575,0.286979,2,3,4
0,0.21936909450209308,0.5905811924289011,0.7656761642013666,1,1,1.0,0.6388888888888888,2,0,0.9504284999999999,0,0.5029656666666666,0.3126855,2,3,4
0,0.3541618058160686,0.6058069702180431,0.7671874078056576,1,1,1.0,0.6388888888888888,2,0,0.9765550000000001,0,0.48171600000000003,0.336605,2,3,4
0,0.6027339635879622,0.36395042413239853,0.5895229988075512,1,1,1.0,0.6388888888888888,2,0,0.808994,0,0.0,0.0780935,2,3,4
0,0.6027339635879622,0.38173913460370645,0.5889708483304684,1,1,1.0,0.6388888888888888,2,0,0.775285,0,0.0,0.10241,2,3,4
0,0.6026659551057373,0.38102598809744537,0.5322740143178379,1,1,1.0,0.6388888888888888,2,0,0.8267655,0,0.06335366666666667,0.3461715,2,3,4
0,0.6027339635879622,0.33674298599436225,0.5332454177170134,1,1,1.0,0.6388888888888888,2,0,0.34938349999999996,0,0.0,0.27198,2,3,4
